"","userID","artistID"
"555",2036,18356
"556",2036,7623
"557",2036,52
"558",2036,1095
"559",2036,7124
"560",2036,3905
"561",2035,863
"562",2035,13950
"563",2035,13053
"564",2035,18350
"565",2035,18342
"566",2035,13052
"567",2035,96
"568",2035,1804
"569",2035,13038
"570",2035,9542
"571",2034,190
"572",2034,1243
"573",2034,1090
"574",2034,4459
"575",2034,2277
"576",2034,1048
"577",2034,67
"578",2034,225
"579",2034,903
"580",2034,441
"581",2033,228
"582",2033,901
"583",2033,889
"584",2033,7781
"585",2033,2521
"586",2033,704
"587",2033,55
"588",2033,292
"589",2033,703
"590",2033,530
"591",2032,67
"592",2032,1106
"593",2032,1098
"594",2032,8676
"595",2032,2398
"596",2032,962
"597",2032,53
"598",2032,196
"599",2032,898
"600",2032,620
"601",2031,173
"602",2031,1098
"603",2031,1075
"604",2031,6835
"605",2031,3397
"606",2031,972
"607",2031,7
"608",2031,292
"609",2031,911
"610",2031,378
"611",2030,162
"612",2030,7456
"613",2030,6758
"614",2030,18331
"615",2030,14245
"616",2030,6756
"617",2030,64
"618",2030,418
"619",2030,4931
"620",2030,2298
"621",2029,183
"622",2029,2121
"623",2029,1812
"624",2029,18323
"625",2029,5441
"626",2029,1738
"627",2029,36
"628",2029,420
"629",2029,1398
"630",2029,887
"631",2028,603
"632",2028,4734
"633",2028,4316
"634",2028,18317
"635",2028,10659
"636",2028,3707
"637",2028,58
"638",2028,772
"639",2028,3164
"640",2028,2670
"641",2027,293
"642",2027,4177
"643",2027,3927
"644",2027,18311
"645",2027,16568
"646",2027,2977
"647",2027,55
"648",2027,318
"649",2027,2137
"650",2027,691
"651",2025,159
"652",2025,18283
"653",2025,18282
"654",2025,18300
"655",2025,18292
"656",2025,14343
"657",2025,51
"658",2025,511
"659",2025,13176
"660",2025,1330
"661",2024,190
"662",2024,3259
"663",2024,2600
"664",2024,15443
"665",2024,6227
"666",2024,2591
"667",2024,65
"668",2024,221
"669",2024,1375
"670",2024,511
"671",2023,292
"672",2023,1428
"673",2023,1047
"674",2023,18277
"675",2023,5975
"676",2023,1042
"677",2023,65
"678",2023,321
"679",2023,1034
"680",2023,680
"681",2022,295
"682",2022,2840
"683",2022,2794
"684",2022,11718
"685",2022,4439
"686",2022,2352
"687",2022,89
"688",2022,377
"689",2022,2080
"690",2022,1447
"691",2021,290
"692",2021,548
"693",2021,528
"694",2021,3404
"695",2021,907
"696",2021,523
"697",2021,55
"698",2021,295
"699",2021,466
"700",2021,344
"701",2020,207
"702",2020,779
"703",2020,709
"704",2020,5149
"705",2020,1814
"706",2020,704
"707",2020,7
"708",2020,288
"709",2020,703
"710",2020,526
"711",2019,542
"712",2019,8047
"713",2019,7252
"714",2019,18267
"715",2019,11217
"716",2019,5425
"717",2019,65
"718",2019,991
"719",2019,4750
"720",2019,3078
"721",2018,291
"722",2018,543
"723",2018,528
"724",2018,4291
"725",2018,891
"726",2018,523
"727",2018,55
"728",2018,296
"729",2018,466
"730",2018,344
"731",2017,298
"732",2017,4029
"733",2017,4025
"734",2017,18260
"735",2017,7324
"736",2017,4022
"737",2017,56
"738",2017,539
"739",2017,3738
"740",2017,1400
"741",2016,1781
"742",2016,18236
"743",2016,18235
"744",2016,18253
"745",2016,18245
"746",2016,18234
"747",2016,58
"748",2016,2711
"749",2016,18233
"750",2016,15671
"751",2015,198
"752",2015,2381
"753",2015,2172
"754",2015,10585
"755",2015,3707
"756",2015,2155
"757",2015,40
"758",2015,707
"759",2015,1994
"760",2015,1118
"761",2014,96
"762",2014,1249
"763",2014,1083
"764",2014,18224
"765",2014,2938
"766",2014,1013
"767",2014,51
"768",2014,187
"769",2014,1004
"770",2014,877
"771",2013,203
"772",2013,1512
"773",2013,1414
"774",2013,9977
"775",2013,3046
"776",2013,1109
"777",2013,65
"778",2013,220
"779",2013,1098
"780",2013,632
"781",2011,220
"782",2011,2544
"783",2011,2176
"784",2011,18214
"785",2011,4616
"786",2011,1954
"787",2011,63
"788",2011,355
"789",2011,1873
"790",2011,1511
"791",2010,186
"792",2010,1246
"793",2010,1186
"794",2010,6570
"795",2010,2600
"796",2010,1155
"797",2010,7
"798",2010,206
"799",2010,969
"800",2010,434
"801",2009,196
"802",2009,1243
"803",2009,1097
"804",2009,4704
"805",2009,2277
"806",2009,1090
"807",2009,154
"808",2009,227
"809",2009,1048
"810",2009,629
"811",2008,207
"812",2008,1090
"813",2008,1044
"814",2008,3088
"815",2008,1515
"816",2008,982
"817",2008,7
"818",2008,229
"819",2008,953
"820",2008,735
"821",2007,412
"822",2007,4781
"823",2007,3780
"824",2007,18205
"825",2007,9452
"826",2007,3445
"827",2007,154
"828",2007,707
"829",2007,2491
"830",2007,1401
"831",2006,772
"832",2006,11208
"833",2006,10522
"834",2006,18202
"835",2006,18194
"836",2006,10519
"837",2006,64
"838",2006,1833
"839",2006,10517
"840",2006,3541
"841",2005,1411
"842",2005,18167
"843",2005,18166
"844",2005,18184
"845",2005,18176
"846",2005,18165
"847",2005,81
"848",2005,3505
"849",2005,18164
"850",2005,18158
"851",2004,173
"852",2004,1901
"853",2004,1788
"854",2004,18155
"855",2004,6247
"856",2004,1786
"857",2004,7
"858",2004,291
"859",2004,1505
"860",2004,701
"861",2003,767
"862",2003,6667
"863",2003,6582
"864",2003,18152
"865",2003,17783
"866",2003,5709
"867",2003,64
"868",2003,1121
"869",2003,5475
"870",2003,3411
"871",2001,517
"872",2001,1145
"873",2001,1119
"874",2001,18135
"875",2001,2379
"876",2001,1104
"877",2001,166
"878",2001,706
"879",2001,1044
"880",2001,923
"881",2000,328
"882",2000,6626
"883",2000,6621
"884",2000,18132
"885",2000,18124
"886",2000,5988
"887",2000,67
"888",2000,468
"889",2000,3713
"890",2000,2226
"891",1999,173
"892",1999,1910
"893",1999,1796
"894",1999,18118
"895",1999,3901
"896",1999,1781
"897",1999,7
"898",1999,227
"899",1999,1678
"900",1999,1106
"901",1998,195
"902",1998,951
"903",1998,706
"904",1998,6602
"905",1998,3373
"906",1998,705
"907",1998,65
"908",1998,227
"909",1998,680
"910",1998,439
"911",1997,222
"912",1997,1422
"913",1997,1416
"914",1997,13000
"915",1997,4118
"916",1997,1414
"917",1997,65
"918",1997,298
"919",1997,1412
"920",1997,859
"921",1996,475
"922",1996,15101
"923",1996,13303
"924",1996,18113
"925",1996,18105
"926",1996,13292
"927",1996,56
"928",1996,718
"929",1996,12854
"930",1996,2923
"931",1995,333
"932",1995,3164
"933",1995,2850
"934",1995,18095
"935",1995,7724
"936",1995,2813
"937",1995,71
"938",1995,418
"939",1995,2691
"940",1995,1116
"941",1994,203
"942",1994,1632
"943",1994,1512
"944",1994,13716
"945",1994,4810
"946",1994,1400
"947",1994,59
"948",1994,298
"949",1994,1239
"950",1994,903
"951",1993,526
"952",1993,9319
"953",1993,9307
"954",1993,18088
"955",1993,18080
"956",1993,8965
"957",1993,56
"958",1993,898
"959",1993,8676
"960",1993,2830
"961",1992,195
"962",1992,2405
"963",1992,2398
"964",1992,9485
"965",1992,3616
"966",1992,2271
"967",1992,40
"968",1992,223
"969",1992,1957
"970",1992,961
"971",1991,436
"972",1991,3357
"973",1991,3227
"974",1991,18075
"975",1991,10555
"976",1991,3133
"977",1991,59
"978",1991,769
"979",1991,2921
"980",1991,1963
"981",1990,1605
"982",1990,5048
"983",1990,4585
"984",1990,18068
"985",1990,18060
"986",1990,3708
"987",1990,267
"988",1990,1627
"989",1990,3357
"990",1990,2698
"991",1989,6250
"992",1989,18040
"993",1989,18039
"994",1989,18057
"995",1989,18049
"996",1989,18038
"997",1989,69
"998",1989,11642
"999",1989,18037
"1000",1989,18031
"1001",1988,289
"1002",1988,1431
"1003",1988,1428
"1004",1988,15696
"1005",1988,4817
"1006",1988,1400
"1007",1988,55
"1008",1988,306
"1009",1988,1034
"1010",1988,788
"1011",1987,173
"1012",1987,3264
"1013",1987,2595
"1014",1987,18023
"1015",1987,5175
"1016",1987,2463
"1017",1987,8
"1018",1987,201
"1019",1987,2369
"1020",1987,1376
"1021",1986,380
"1022",1986,1672
"1023",1986,1415
"1024",1986,8351
"1025",1986,2797
"1026",1986,1412
"1027",1986,152
"1028",1986,707
"1029",1986,1369
"1030",1986,954
"1031",1984,498
"1032",1984,1910
"1033",1984,1672
"1034",1984,5202
"1035",1984,2850
"1036",1984,1528
"1037",1984,8
"1038",1984,537
"1039",1984,1350
"1040",1984,932
"1041",1983,285
"1042",1983,1037
"1043",1983,787
"1044",1983,7530
"1045",1983,1990
"1046",1983,701
"1047",1983,55
"1048",1983,295
"1049",1983,547
"1050",1983,525
"1051",1982,172
"1052",1982,3043
"1053",1982,3028
"1054",1982,18012
"1055",1982,5604
"1056",1982,2473
"1057",1982,65
"1058",1982,196
"1059",1982,1743
"1060",1982,845
"1061",1981,477
"1062",1981,7122
"1063",1981,6217
"1064",1981,18007
"1065",1981,11253
"1066",1981,4762
"1067",1981,65
"1068",1981,1001
"1069",1981,4515
"1070",1981,3171
"1071",1980,227
"1072",1980,1778
"1073",1980,1772
"1074",1980,18000
"1075",1980,11739
"1076",1980,1743
"1077",1980,63
"1078",1980,355
"1079",1980,1609
"1080",1980,733
"1081",1979,157
"1082",1979,697
"1083",1979,689
"1084",1979,6710
"1085",1979,1464
"1086",1979,679
"1087",1979,55
"1088",1979,288
"1089",1979,548
"1090",1979,386
"1091",1978,706
"1092",1978,2346
"1093",1978,2343
"1094",1978,9822
"1095",1978,3473
"1096",1978,2342
"1097",1978,154
"1098",1978,841
"1099",1978,1810
"1100",1978,1364
"1101",1977,162
"1102",1977,1418
"1103",1977,1390
"1104",1977,17988
"1105",1977,3905
"1106",1977,1130
"1107",1977,65
"1108",1977,227
"1109",1977,1123
"1110",1977,621
"1111",1976,447
"1112",1976,8429
"1113",1976,8425
"1114",1976,17984
"1115",1976,15562
"1116",1976,8239
"1117",1976,162
"1118",1976,871
"1119",1976,8230
"1120",1976,6945
"1121",1975,1167
"1122",1975,14760
"1123",1975,12195
"1124",1975,17975
"1125",1975,17967
"1126",1975,11520
"1127",1975,88
"1128",1975,1943
"1129",1975,11128
"1130",1975,5883
"1131",1974,173
"1132",1974,1929
"1133",1974,1501
"1134",1974,15325
"1135",1974,3462
"1136",1974,1491
"1137",1974,56
"1138",1974,233
"1139",1974,1406
"1140",1974,1130
"1141",1973,157
"1142",1973,518
"1143",1973,475
"1144",1973,1601
"1145",1973,1001
"1146",1973,465
"1147",1973,55
"1148",1973,257
"1149",1973,455
"1150",1973,302
"1151",1972,418
"1152",1972,2811
"1153",1972,2700
"1154",1972,17955
"1155",1972,7081
"1156",1972,2679
"1157",1972,152
"1158",1972,782
"1159",1972,2668
"1160",1972,2165
"1161",1971,3028
"1162",1971,17094
"1163",1971,16272
"1164",1971,17951
"1165",1971,17943
"1166",1971,13692
"1167",1971,426
"1168",1971,4107
"1169",1971,11859
"1170",1971,9452
"1171",1969,267
"1172",1969,3357
"1173",1969,3317
"1174",1969,17929
"1175",1969,10555
"1176",1969,3227
"1177",1969,65
"1178",1969,547
"1179",1969,2923
"1180",1969,2242
"1181",1968,227
"1182",1968,1873
"1183",1968,1778
"1184",1968,9716
"1185",1968,2975
"1186",1968,1412
"1187",1968,7
"1188",1968,706
"1189",1968,1372
"1190",1968,1104
"1191",1966,209
"1192",1966,1048
"1193",1966,982
"1194",1966,7406
"1195",1966,1866
"1196",1966,966
"1197",1966,65
"1198",1966,230
"1199",1966,808
"1200",1966,536
"1201",1965,239
"1202",1965,680
"1203",1965,601
"1204",1965,17913
"1205",1965,2022
"1206",1965,525
"1207",1965,55
"1208",1965,285
"1209",1965,466
"1210",1965,310
"1211",1964,225
"1212",1964,2268
"1213",1964,2139
"1214",1964,14435
"1215",1964,6726
"1216",1964,2134
"1217",1964,59
"1218",1964,424
"1219",1964,2130
"1220",1964,1117
"1221",1963,288
"1222",1963,681
"1223",1963,680
"1224",1963,7777
"1225",1963,1694
"1226",1963,679
"1227",1963,67
"1228",1963,292
"1229",1963,532
"1230",1963,389
"1231",1962,432
"1232",1962,10033
"1233",1962,9860
"1234",1962,17908
"1235",1962,17900
"1236",1962,8705
"1237",1962,59
"1238",1962,1101
"1239",1962,8675
"1240",1962,5027
"1241",1961,291
"1242",1961,1459
"1243",1961,1059
"1244",1961,10608
"1245",1961,3322
"1246",1961,1037
"1247",1961,89
"1248",1961,302
"1249",1961,915
"1250",1961,680
"1251",1959,289
"1252",1959,689
"1253",1959,686
"1254",1959,13743
"1255",1959,1243
"1256",1959,681
"1257",1959,55
"1258",1959,302
"1259",1959,680
"1260",1959,524
"1261",1958,159
"1262",1958,2433
"1263",1958,2407
"1264",1958,17888
"1265",1958,6458
"1266",1958,1899
"1267",1958,51
"1268",1958,233
"1269",1958,1504
"1270",1958,989
"1271",1957,289
"1272",1957,2840
"1273",1957,2637
"1274",1957,12573
"1275",1957,3748
"1276",1957,2468
"1277",1957,217
"1278",1957,330
"1279",1957,2453
"1280",1957,1447
"1281",1956,157
"1282",1956,4493
"1283",1956,3832
"1284",1956,17880
"1285",1956,6739
"1286",1956,3674
"1287",1956,51
"1288",1956,374
"1289",1956,3487
"1290",1956,1883
"1291",1955,217
"1292",1955,6213
"1293",1955,4779
"1294",1955,17875
"1295",1955,17867
"1296",1955,3775
"1297",1955,65
"1298",1955,416
"1299",1955,3250
"1300",1955,1614
"1301",1954,288
"1302",1954,701
"1303",1954,547
"1304",1954,6226
"1305",1954,1860
"1306",1954,528
"1307",1954,65
"1308",1954,298
"1309",1954,525
"1310",1954,466
"1311",1952,221
"1312",1952,2815
"1313",1952,2786
"1314",1952,17854
"1315",1952,5441
"1316",1952,2460
"1317",1952,7
"1318",1952,417
"1319",1952,1775
"1320",1952,1109
"1321",1951,412
"1322",1951,5305
"1323",1951,4821
"1324",1951,17851
"1325",1951,12114
"1326",1951,4802
"1327",1951,88
"1328",1951,1186
"1329",1951,4387
"1330",1951,3685
"1331",1950,173
"1332",1950,698
"1333",1950,680
"1334",1950,6217
"1335",1950,2014
"1336",1950,679
"1337",1950,59
"1338",1950,221
"1339",1950,646
"1340",1950,498
"1341",1949,208
"1342",1949,2524
"1343",1949,2131
"1344",1949,17843
"1345",1949,7190
"1346",1949,2128
"1347",1949,72
"1348",1949,228
"1349",1949,1639
"1350",1949,1179
"1351",1948,302
"1352",1948,3074
"1353",1948,2653
"1354",1948,17836
"1355",1948,9183
"1356",1948,2498
"1357",1948,89
"1358",1948,471
"1359",1948,2462
"1360",1948,1246
"1361",1947,152
"1362",1947,1091
"1363",1947,1075
"1364",1947,4821
"1365",1947,1377
"1366",1947,969
"1367",1947,45
"1368",1947,226
"1369",1947,967
"1370",1947,707
"1371",1946,257
"1372",1946,1556
"1373",1946,1379
"1374",1946,12370
"1375",1946,3466
"1376",1946,1114
"1377",1946,55
"1378",1946,291
"1379",1946,1098
"1380",1946,575
"1381",1944,500
"1382",1944,2379
"1383",1944,2370
"1384",1944,17816
"1385",1944,5158
"1386",1944,2342
"1387",1944,15
"1388",1944,724
"1389",1944,1974
"1390",1944,1127
"1391",1942,76
"1392",1942,7442
"1393",1942,6742
"1394",1942,17805
"1395",1942,17797
"1396",1942,5152
"1397",1942,56
"1398",1942,601
"1399",1942,4308
"1400",1942,1836
"1401",1941,481
"1402",1941,6554
"1403",1941,6534
"1404",1941,17789
"1405",1941,12791
"1406",1941,6453
"1407",1941,300
"1408",1941,830
"1409",1941,5950
"1410",1941,1689
"1411",1939,1130
"1412",1939,17761
"1413",1939,17760
"1414",1939,17774
"1415",1939,17767
"1416",1939,17759
"1417",1939,154
"1418",1939,2507
"1419",1939,17758
"1420",1939,17715
"1421",1938,424
"1422",1938,4223
"1423",1938,4199
"1424",1938,17750
"1425",1938,17742
"1426",1938,4079
"1427",1938,199
"1428",1938,629
"1429",1938,3712
"1430",1938,2424
"1431",1937,234
"1432",1937,1775
"1433",1937,1513
"1434",1937,11796
"1435",1937,4823
"1436",1937,1438
"1437",1937,97
"1438",1937,377
"1439",1937,1412
"1440",1937,739
"1441",1936,261
"1442",1936,3741
"1443",1936,3391
"1444",1936,17737
"1445",1936,15260
"1446",1936,3205
"1447",1936,154
"1448",1936,439
"1449",1936,2988
"1450",1936,1761
"1451",1935,486
"1452",1935,1803
"1453",1935,1797
"1454",1935,17728
"1455",1935,2959
"1456",1935,1672
"1457",1935,189
"1458",1935,500
"1459",1935,1246
"1460",1935,1044
"1461",1934,1922
"1462",1934,10244
"1463",1934,10237
"1464",1934,17725
"1465",1934,17717
"1466",1934,10233
"1467",1934,374
"1468",1934,2095
"1469",1934,10228
"1470",1934,5083
"1471",1933,605
"1472",1933,11485
"1473",1933,10394
"1474",1933,17709
"1475",1933,17701
"1476",1933,9839
"1477",1933,56
"1478",1933,750
"1479",1933,7265
"1480",1933,3431
"1481",1931,206
"1482",1931,3065
"1483",1931,3030
"1484",1931,17687
"1485",1931,7324
"1486",1931,2818
"1487",1931,52
"1488",1931,355
"1489",1931,2675
"1490",1931,1106
"1491",1930,2103
"1492",1930,17665
"1493",1930,17664
"1494",1930,17682
"1495",1930,17674
"1496",1930,17663
"1497",1930,390
"1498",1930,8394
"1499",1930,17662
"1500",1930,17656
"1501",1929,229
"1502",1929,1890
"1503",1929,1886
"1504",1929,12733
"1505",1929,3289
"1506",1929,1814
"1507",1929,72
"1508",1929,706
"1509",1929,1705
"1510",1929,1298
"1511",1928,174
"1512",1928,3304
"1513",1928,2632
"1514",1928,17649
"1515",1928,13281
"1516",1928,2616
"1517",1928,55
"1518",1928,299
"1519",1928,2332
"1520",1928,1834
"1521",1926,172
"1522",1926,4810
"1523",1926,4382
"1524",1926,17640
"1525",1926,12002
"1526",1926,4308
"1527",1926,53
"1528",1926,858
"1529",1926,3902
"1530",1926,2616
"1531",1925,498
"1532",1925,4231
"1533",1925,4229
"1534",1925,17634
"1535",1925,7760
"1536",1925,4173
"1537",1925,209
"1538",1925,768
"1539",1925,2940
"1540",1925,1866
"1541",1924,162
"1542",1924,1260
"1543",1924,1196
"1544",1924,17630
"1545",1924,3822
"1546",1924,1181
"1547",1924,12
"1548",1924,288
"1549",1924,830
"1550",1924,499
"1551",1923,489
"1552",1923,3057
"1553",1923,2419
"1554",1923,17627
"1555",1923,7540
"1556",1923,1772
"1557",1923,7
"1558",1923,707
"1559",1923,1770
